backend,snr_db,profile,attack,attack_profile,n,n_clean_correct,n_attacked_correct,n_attack_success,mean_linf,mean_l2,clean_acc_pct,attacked_acc_pct,cond_asr_pct,cond_asr_ci95_lo_pct,cond_asr_ci95_hi_pct
CPU,6,fab/eps0.005,fab,eps0.005,110,91,87,10,1.1940027417781708e-05,0.000182660139723595,82.72727272727273,79.0909090909091,10.989010989010989,6.079407536219415,19.058928383883156
CPU,6,fab/eps0.01,fab,eps0.01,110,91,83,15,2.1377800095991097e-05,0.0003222774395282169,82.72727272727273,75.45454545454545,16.483516483516482,10.251340708451503,25.4308915609324
CPU,6,fab/eps0.03,fab,eps0.03,110,91,40,66,0.00028013996965121386,0.003910632344571146,82.72727272727273,36.36363636363637,72.52747252747253,62.58502470283997,80.64495032921346
CPU,6,square/eps0.03_default,square,eps0.03_default,110,91,36,70,0.0006056270435113447,0.009659908704104672,82.72727272727273,32.72727272727273,76.92307692307693,67.2831372058367,84.38195490564182
CPU,6,apgd/eps0.03_default,apgd,eps0.03_default,110,91,37,68,0.0005882009377025406,0.008450636732691743,82.72727272727273,33.63636363636363,74.72527472527473,64.92012891565241,82.52740465611357
CPU,6,apgdt/eps0.03_default,apgdt,eps0.03_default,110,91,36,70,0.0006064904827243203,0.008461866590001843,82.72727272727273,32.72727272727273,76.92307692307693,67.2831372058367,84.38195490564182
CPU,6,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,91,34,72,0.0006188828720372155,0.00891101109360138,82.72727272727273,30.909090909090907,79.12087912087912,69.67662422964305,86.20602642154799
CPU,6,ead/package_default,ead,package_default,110,91,16,91,0.0025834914788984286,0.007078899965827857,82.72727272727273,14.545454545454545,100.0,95.9494567784601,100.0
CPU,6,ALL/ALL_24,ALL,ALL_24,2640,2184,1207,1280,0.0007070280943287278,0.008247764465511884,82.72727272727273,45.71969696969697,58.60805860805861,56.52900727365824,60.656880406693034
CPU,8,fgsm/eps0.005,fgsm,eps0.005,110,96,90,7,0.00012251323575827774,0.0019561558369207955,87.27272727272727,81.81818181818183,7.291666666666667,3.57671262379895,14.293193307195748
CPU,8,fgsm/eps0.01,fgsm,eps0.01,110,96,80,20,0.00024502478799227364,0.003911364046772048,87.27272727272727,72.72727272727273,20.833333333333336,13.910723657424498,30.000431612523105
CPU,8,fgsm/eps0.03,fgsm,eps0.03,110,96,53,47,0.0007350712220861327,0.011721962068060535,87.27272727272727,48.18181818181818,48.95833333333333,39.19268939484636,58.804137579080354
CPU,8,fgsm/eps0.05,fgsm,eps0.05,110,96,39,62,0.0012251187433403538,0.01950844162228428,87.27272727272727,35.45454545454545,64.58333333333334,54.6241158747365,73.4203064902897
CPU,8,bim/eps0.03_default,bim,eps0.03_default,110,96,37,70,0.0007350711771074882,0.010625261440873097,87.27272727272727,33.63636363636363,72.91666666666666,63.273465167697694,80.7963414059149
CPU,8,pgd/eps0.005,pgd,eps0.005,110,96,90,7,0.000122513232583314,0.0018988236139358627,87.27272727272727,81.81818181818183,7.291666666666667,3.57671262379895,14.293193307195748
CPU,8,pgd/eps0.01,pgd,eps0.01,110,96,78,22,0.00024502475095103453,0.0037216082744469204,87.27272727272727,70.9090909090909,22.916666666666664,15.648804837983807,32.26869648411039
CPU,8,pgd/eps0.03,pgd,eps0.03,110,96,40,68,0.0007350711755200045,0.010576610703190577,87.27272727272727,36.36363636363637,70.83333333333334,61.079921941430406,78.9835385800356
CPU,8,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,96,42,65,0.0007350711913948219,0.01108413117683742,87.27272727272727,38.18181818181819,67.70833333333334,57.82964352989827,76.22429791334785
CPU,8,difgsm/eps0.03_default,difgsm,eps0.03_default,110,96,44,63,0.0007350712257902563,0.011122385840016286,87.27272727272727,40.0,65.625,55.687844240445074,74.35975115065445
CPU,8,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,96,40,66,0.0007350711940406255,0.011173393835567567,87.27272727272727,36.36363636363637,68.75,58.90793244654506,77.14918202277434
CPU,8,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,96,43,65,0.00073507120938628,0.011180666470053472,87.27272727272727,39.09090909090909,67.70833333333334,57.82964352989827,76.22429791334785
CPU,8,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,96,40,67,0.0007350711622909909,0.010578627236695401,87.27272727272727,36.36363636363637,69.79166666666666,59.99131207004743,78.06897542534527
CPU,8,tpgd/eps0.03_default,tpgd,eps0.03_default,110,96,64,38,0.0007350711474744954,0.010478113849901296,87.27272727272727,58.18181818181818,39.58333333333333,30.38319769764796,49.58507204161904
CPU,8,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,96,22,86,0.000775505784920117,0.007702777007990504,87.27272727272727,20.0,89.58333333333334,81.87766618632338,94.24290880446203
CPU,8,deepfool/package_default,deepfool,package_default,110,96,11,95,0.001839733975727739,0.007961336888547471,87.27272727272727,10.0,98.95833333333334,94.33324450728878,99.81588771815633
CPU,8,fab/eps0.005,fab,eps0.005,110,96,91,7,5.105196429543535e-06,7.829550580549301e-05,87.27272727272727,82.72727272727273,7.291666666666667,3.57671262379895,14.293193307195748
CPU,8,fab/eps0.01,fab,eps0.01,110,96,76,23,4.5480018095317316e-05,0.0006684136371512996,87.27272727272727,69.0909090909091,23.958333333333336,16.528105536529168,33.39256881163833
CPU,8,fab/eps0.03,fab,eps0.03,110,96,42,63,0.00023362306449347398,0.0032504965865536558,87.27272727272727,38.18181818181819,65.625,55.687844240445074,74.35975115065445
CPU,8,square/eps0.03_default,square,eps0.03_default,110,96,35,73,0.000567694875644481,0.009050794094984767,87.27272727272727,31.818181818181817,76.04166666666666,66.60743118836167,83.47189446347083
CPU,8,apgd/eps0.03_default,apgd,eps0.03_default,110,96,36,71,0.0005514679603616926,0.007952970129686524,87.27272727272727,32.72727272727273,73.95833333333334,64.37875744340357,81.69422215628234
CPU,8,apgdt/eps0.03_default,apgdt,eps0.03_default,110,96,35,73,0.0005667169303209569,0.007879368163291026,87.27272727272727,31.818181818181817,76.04166666666666,66.60743118836167,83.47189446347083
CPU,8,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,96,34,74,0.0005732536104253354,0.008335192112272724,87.27272727272727,30.909090909090907,77.08333333333334,67.73130351588962,84.3511951620162
CPU,8,ead/package_default,ead,package_default,110,96,12,96,0.0026315858037295227,0.007085372342474029,87.27272727272727,10.909090909090908,100.0,96.15230525151843,100.00000000000003
CPU,8,ALL/ALL_24,ALL,ALL_24,2640,2304,1174,1328,0.000681916778161022,0.007895940103513044,87.27272727272727,44.46969696969697,57.638888888888886,55.61011455965145,59.64223204853864
CPU,10,fgsm/eps0.005,fgsm,eps0.005,110,93,90,7,0.00012448843229897056,0.0019880584546957,84.54545454545455,81.81818181818183,7.526881720430108,3.6936214085016474,14.729866018389275
CPU,10,fgsm/eps0.01,fgsm,eps0.01,110,93,79,21,0.0002489751805445027,0.003975247454152141,84.54545454545455,71.81818181818181,22.58064516129032,15.270042020646624,32.06663973595384
CPU,10,fgsm/eps0.03,fgsm,eps0.03,110,93,54,51,0.0007469221806703446,0.01191582480360834,84.54545454545455,49.09090909090909,54.83870967741935,44.733119871635175,64.56040687720004
CPU,10,fgsm/eps0.05,fgsm,eps0.05,110,93,39,66,0.0012448703737886618,0.01983548318967219,84.54545454545455,35.45454545454545,70.96774193548387,61.057218592910466,79.21473065204212
CPU,10,bim/eps0.03_default,bim,eps0.03_default,110,93,42,66,0.0007469221737912564,0.010821020471948072,84.54545454545455,38.18181818181819,70.96774193548387,61.057218592910466,79.21473065204212
CPU,10,pgd/eps0.005,pgd,eps0.005,110,93,88,9,0.00012448843653225524,0.0019308341159061445,84.54545454545455,80.0,9.67741935483871,5.175108300166125,17.378835459540447
CPU,10,pgd/eps0.01,pgd,eps0.01,110,93,75,26,0.0002489751593780809,0.003794173758730927,84.54545454545455,68.18181818181817,27.956989247311824,19.850210044898137,37.812612543741444
CPU,10,pgd/eps0.03,pgd,eps0.03,110,93,42,66,0.0007469221610914027,0.010723280978643031,84.54545454545455,38.18181818181819,70.96774193548387,61.057218592910466,79.21473065204212
CPU,10,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,93,43,65,0.0007469222018367655,0.01124237581071524,84.54545454545455,39.09090909090909,69.89247311827957,59.93288866220661,78.27383241633817
CPU,10,difgsm/eps0.03_default,difgsm,eps0.03_default,110,93,45,61,0.0007469221663830083,0.011305278099395964,84.54545454545455,40.909090909090914,65.59139784946237,55.49073090695003,74.45507750596343
CPU,10,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,93,42,66,0.0007469221917827146,0.01133642101829697,84.54545454545455,38.18181818181819,70.96774193548387,61.057218592910466,79.21473065204212
CPU,10,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,93,41,67,0.0007469221896660718,0.011390118195082599,84.54545454545455,37.27272727272727,72.04301075268818,62.18738745625855,80.14978995510185
CPU,10,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,93,41,67,0.0007469221785537008,0.010758774981579951,84.54545454545455,37.27272727272727,72.04301075268818,62.18738745625855,80.14978995510185
CPU,10,tpgd/eps0.03_default,tpgd,eps0.03_default,110,93,68,32,0.0007469221838453044,0.010564074453643726,84.54545454545455,61.81818181818181,34.40860215053764,25.544922494036566,44.50926909304998
CPU,10,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,93,26,83,0.0006890831689815482,0.006936016665462104,84.54545454545455,23.636363636363637,89.24731182795699,81.3270710323282,94.05375704155739
CPU,10,deepfool/package_default,deepfool,package_default,110,93,20,88,0.0017298670877194074,0.0073077397779508155,84.54545454545455,18.181818181818183,94.6236559139785,88.02500214822403,97.6819667577007
CPU,10,fab/eps0.005,fab,eps0.005,110,93,87,10,1.0045870492994423e-05,0.00015476330455191757,84.54545454545455,79.0909090909091,10.75268817204301,5.946242958442614,18.67292896767178
CPU,10,fab/eps0.01,fab,eps0.01,110,93,76,25,4.7278413496138056e-05,0.0007098320201202647,84.54545454545455,69.0909090909091,26.881720430107524,18.921182161860813,36.67641226037095
CPU,10,fab/eps0.03,fab,eps0.03,110,93,42,67,0.00025119409917596333,0.0035279046762494233,84.54545454545455,38.18181818181819,72.04301075268818,62.18738745625855,80.14978995510185
CPU,10,square/eps0.03_default,square,eps0.03_default,110,93,33,74,0.0006117046228609549,0.009755595384251574,84.54545454545455,30.0,79.56989247311827,70.28131210677944,86.51246246943573
CPU,10,apgd/eps0.03_default,apgd,eps0.03_default,110,93,41,69,0.0005813512591306038,0.008420115083519147,84.54545454545455,37.27272727272727,74.19354838709677,64.46603321344209,82.00160053073398
CPU,10,apgdt/eps0.03_default,apgdt,eps0.03_default,110,93,35,73,0.0006079662802882726,0.008423678397310867,84.54545454545455,31.818181818181817,78.49462365591397,69.10345980717027,85.6250866026371
CPU,10,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,93,34,74,0.000611837446922393,0.00892718677973263,84.54545454545455,30.909090909090907,79.56989247311827,70.28131210677944,86.51246246943573
CPU,10,ead/package_default,ead,package_default,110,93,15,93,0.002409995855255512,0.006474395814372856,84.54545454545455,13.636363636363635,100.0,96.03310973796383,99.99999999999999
CPU,10,ALL/ALL_24,ALL,ALL_24,2640,2232,1198,1326,0.0006776842214369513,0.008009091403733024,84.54545454545455,45.37878787878788,59.40860215053764,57.356843515908515,61.428029258620775
CPU,12,fgsm/eps0.005,fgsm,eps0.005,110,93,89,8,0.00012873600062444929,0.0020558138430880053,84.54545454545455,80.9090909090909,8.60215053763441,4.423253748639269,16.065461844659477
CPU,12,fgsm/eps0.01,fgsm,eps0.01,110,93,79,20,0.00025747029576445366,0.004110843370753208,84.54545454545455,71.81818181818181,21.50537634408602,14.374913397362912,30.896540192829725
CPU,12,fgsm/eps0.03,fgsm,eps0.03,110,93,52,53,0.0007724075964439872,0.01232356482439415,84.54545454545455,47.27272727272727,56.98924731182796,46.847341614888386,66.57664146676248
CPU,12,fgsm/eps0.05,fgsm,eps0.05,110,93,37,68,0.001287346032172899,0.020515323235568626,84.54545454545455,33.63636363636363,73.11827956989248,63.32358773962905,81.0788178381392
CPU,12,bim/eps0.03_default,bim,eps0.03_default,110,93,37,70,0.0007724075710442809,0.011159744206815906,84.54545454545455,33.63636363636363,75.26881720430107,65.61496172464739,82.9179001859365
CPU,12,pgd/eps0.005,pgd,eps0.005,110,93,87,10,0.00012873598898291617,0.0019993266418829743,84.54545454545455,79.0909090909091,10.75268817204301,5.946242958442614,18.67292896767178
CPU,12,pgd/eps0.01,pgd,eps0.01,110,93,77,23,0.0002574702851812436,0.003914804718541779,84.54545454545455,70.0,24.731182795698924,17.082099814063504,34.38503827535262
CPU,12,pgd/eps0.03,pgd,eps0.03,110,93,38,68,0.0007724075689276391,0.011024588697843882,84.54545454545455,34.54545454545455,73.11827956989248,63.32358773962905,81.0788178381392
CPU,12,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,93,39,68,0.0007724075773942082,0.011626019265333312,84.54545454545455,35.45454545454545,73.11827956989248,63.32358773962905,81.0788178381392
CPU,12,difgsm/eps0.03_default,difgsm,eps0.03_default,110,93,42,63,0.0007724075953856664,0.011674764718521677,84.54545454545455,38.18181818181819,67.74193548387096,57.70106827427646,76.37519647145264
CPU,12,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,93,40,68,0.0007724075773942082,0.011704836260865988,84.54545454545455,36.36363636363637,73.11827956989248,63.32358773962905,81.0788178381392
CPU,12,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,93,38,69,0.0007724075662818364,0.011714798453348555,84.54545454545455,34.54545454545455,74.19354838709677,64.46603321344209,82.00160053073398
CPU,12,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,93,37,70,0.0007724075562277844,0.011075658550147255,84.54545454545455,33.63636363636363,75.26881720430107,65.61496172464739,82.9179001859365
CPU,12,tpgd/eps0.03_default,tpgd,eps0.03_default,110,93,54,45,0.0007724075429987681,0.010913267117840277,84.54545454545455,49.09090909090909,48.38709677419355,38.49752909016495,58.40462866022331
CPU,12,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,93,28,79,0.0006724958378154439,0.006971603756730579,84.54545454545455,25.454545454545453,84.94623655913979,76.30400864073414,90.81590676752016
CPU,12,deepfool/package_default,deepfool,package_default,110,93,14,93,0.0017213966972617451,0.007377899028969328,84.54545454545455,12.727272727272727,100.0,96.03310973796383,99.99999999999999
CPU,12,fab/eps0.005,fab,eps0.005,110,93,87,10,1.125945074652758e-05,0.00017210325808905656,84.54545454545455,79.0909090909091,10.75268817204301,5.946242958442614,18.67292896767178
CPU,12,fab/eps0.01,fab,eps0.01,110,93,78,22,3.8102858128356604e-05,0.0005583931846219934,84.54545454545455,70.9090909090909,23.655913978494624,16.172548448287756,33.22936147472054
CPU,12,fab/eps0.03,fab,eps0.03,110,93,39,67,0.00026707263750719437,0.003750883893020005,84.54545454545455,35.45454545454545,72.04301075268818,62.18738745625855,80.14978995510185
CPU,12,square/eps0.03_default,square,eps0.03_default,110,93,36,71,0.0006139307950929822,0.009795200571345886,84.54545454545455,32.72727272727273,76.34408602150538,66.77063852527945,83.82745155171224
CPU,12,apgd/eps0.03_default,apgd,eps0.03_default,110,93,38,70,0.0006116706580293655,0.00875658945541814,84.54545454545455,34.54545454545455,75.26881720430107,65.61496172464739,82.9179001859365
CPU,12,apgdt/eps0.03_default,apgdt,eps0.03_default,110,93,37,70,0.0006117818600614158,0.00849683540487754,84.54545454545455,33.63636363636363,75.26881720430107,65.61496172464739,82.9179001859365
CPU,12,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,93,34,74,0.0006390945180265929,0.009187311318507644,84.54545454545455,30.909090909090907,79.56989247311827,70.28131210677944,86.51246246943573
CPU,12,ead/package_default,ead,package_default,110,93,14,93,0.00252048796021628,0.006698416551543269,84.54545454545455,12.727272727272727,100.0,96.03310973796383,99.99999999999999
CPU,12,ALL/ALL_24,ALL,ALL_24,2640,2232,1151,1352,0.0006966133344879268,0.008232441263669543,84.54545454545455,43.598484848484844,60.57347670250897,58.529547035891994,62.581071891674256
CPU,14,fgsm/eps0.005,fgsm,eps0.005,110,95,89,8,0.0001353700060545165,0.0021621671208941974,86.36363636363636,80.9090909090909,8.421052631578947,4.328759724614253,15.74537909952457
CPU,14,fgsm/eps0.01,fgsm,eps0.01,110,95,81,19,0.00027073822486929183,0.0043236134848980215,86.36363636363636,73.63636363636363,20.0,13.194444444444448,29.13752913752914
CPU,14,fgsm/eps0.03,fgsm,eps0.03,110,95,57,48,0.0008122113199946364,0.012959480751305773,86.36363636363636,51.81818181818182,50.526315789473685,40.64912522418622,60.36259453753354
CPU,14,fgsm/eps0.05,fgsm,eps0.05,110,95,37,69,0.0013536856192248327,0.021569642492315935,86.36363636363636,33.63636363636363,72.63157894736842,62.9183776326649,80.58557212128486
CPU,14,bim/eps0.03_default,bim,eps0.03_default,110,95,38,70,0.0008122113009448563,0.011501552761447648,86.36363636363636,34.54545454545455,73.68421052631578,64.03379066787737,81.49359860951189
CPU,14,pgd/eps0.005,pgd,eps0.005,110,95,88,10,0.00013536999335466378,0.002085344592871261,86.36363636363636,80.0,10.526315789473683,5.818789720392155,18.302228150625723
CPU,14,pgd/eps0.01,pgd,eps0.01,110,95,78,23,0.0002707382031737091,0.004071870930916162,86.36363636363636,70.9090909090909,24.210526315789473,16.70872321759837,33.71700845813331
CPU,14,pgd/eps0.03,pgd,eps0.03,110,95,38,70,0.0008122112707827045,0.011415894397280385,86.36363636363636,34.54545454545455,73.68421052631578,64.03379066787737,81.49359860951189
CPU,14,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,95,42,66,0.0008122113131155508,0.01215912248431277,86.36363636363636,38.18181818181819,69.47368421052632,59.60641518612951,77.82721599750168
CPU,14,difgsm/eps0.03_default,difgsm,eps0.03_default,110,95,45,62,0.0008122113210529582,0.01222929939712308,86.36363636363636,40.909090909090914,65.26315789473685,55.26445695286396,74.07541613700913
CPU,14,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,95,41,67,0.0008122112919491291,0.012269970245489967,86.36363636363636,37.27272727272727,70.52631578947368,60.704870555860424,78.75220015121027
CPU,14,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,95,41,67,0.0008122112845408801,0.012323184036226389,86.36363636363636,37.27272727272727,70.52631578947368,60.704870555860424,78.75220015121027
CPU,14,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,95,39,69,0.0008122112792492736,0.011432184473696028,86.36363636363636,35.45454545454545,72.63157894736842,62.9183776326649,80.58557212128486
CPU,14,tpgd/eps0.03_default,tpgd,eps0.03_default,110,95,49,50,0.0008122112977698964,0.01133254343135785,86.36363636363636,44.54545454545455,52.63157894736842,42.68517068062815,62.373428127970655
CPU,14,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,95,26,82,0.0007838423982981858,0.007939523564978955,86.36363636363636,23.636363636363637,86.31578947368422,77.98337965846012,91.82528390020344
CPU,14,deepfool/package_default,deepfool,package_default,110,95,15,94,0.001997671652299472,0.008590046481946325,86.36363636363636,13.636363636363635,98.94736842105263,94.27599067633496,99.81394716360292
CPU,14,fab/eps0.005,fab,eps0.005,110,95,88,9,6.876215444538064e-06,0.00010583996626069804,86.36363636363636,80.0,9.473684210526317,5.064366025472933,17.033212322105413
CPU,14,fab/eps0.01,fab,eps0.01,110,95,80,21,3.7387827813448066e-05,0.0005268968838689628,86.36363636363636,72.72727272727273,22.105263157894736,14.937242983925719,31.441609644926917
CPU,14,fab/eps0.03,fab,eps0.03,110,95,42,67,0.0002855010587319569,0.003872274620777815,86.36363636363636,38.18181818181819,70.52631578947368,60.704870555860424,78.75220015121027
CPU,14,square/eps0.03_default,square,eps0.03_default,110,95,35,72,0.0006405980850103811,0.010220457627116902,86.36363636363636,31.818181818181817,75.78947368421053,66.28299154186669,83.29127678240165
CPU,14,apgd/eps0.03_default,apgd,eps0.03_default,110,95,39,69,0.0006193860563639655,0.008738748673597951,86.36363636363636,35.45454545454545,72.63157894736842,62.9183776326649,80.58557212128486
CPU,14,apgdt/eps0.03_default,apgdt,eps0.03_default,110,95,36,72,0.0006394499055617502,0.008749492950529894,86.36363636363636,32.72727272727273,75.78947368421053,66.28299154186669,83.29127678240165
CPU,14,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,95,33,75,0.0006613521688532677,0.009457653105023557,86.36363636363636,30.0,78.94736842105263,69.70666655558435,85.93792033900256
CPU,14,ead/package_default,ead,package_default,110,95,14,95,0.0026031069404614444,0.007060522833489761,86.36363636363636,12.727272727272727,100.0,96.11337736337738,100.00000000000003
CPU,14,ALL/ALL_24,ALL,ALL_24,2640,2280,1171,1354,0.0007396240014548045,0.008629055304488596,86.36363636363636,44.3560606060606,59.3859649122807,57.35591293849892,61.38444103351034
CPU,16,fgsm/eps0.005,fgsm,eps0.005,110,94,90,8,0.00013351785759861296,0.0021319611738858774,85.45454545454545,81.81818181818183,8.51063829787234,4.375496466822986,15.903812129929316
CPU,16,fgsm/eps0.01,fgsm,eps0.01,110,94,81,18,0.00026703377291343363,0.004263092723505688,85.45454545454545,73.63636363636363,19.148936170212767,12.470043241202648,28.25046827945932
CPU,16,fgsm/eps0.03,fgsm,eps0.03,110,94,56,47,0.0008010977529920155,0.01277565176344726,85.45454545454545,50.90909090909091,50.0,40.09249494369979,59.9075050563002
CPU,16,fgsm/eps0.05,fgsm,eps0.05,110,94,40,62,0.001335163039832581,0.021268139246173826,85.45454545454545,36.36363636363637,65.95744680851064,55.92063321592242,74.74117116994208
CPU,16,bim/eps0.03_default,bim,eps0.03_default,110,94,39,68,0.0008010977106591692,0.011429338783703018,85.45454545454545,35.45454545454545,72.3404255319149,62.55641807495841,80.3701080652519
CPU,16,pgd/eps0.005,pgd,eps0.005,110,94,87,11,0.00013351784384043954,0.0020543322358703227,85.45454545454545,79.0909090909091,11.702127659574469,6.661294284952519,19.75037518897268
CPU,16,pgd/eps0.01,pgd,eps0.01,110,94,80,20,0.00026703371629325454,0.004018398962745563,85.45454545454545,72.72727272727273,21.27659574468085,14.216772302859196,30.591979802584703
CPU,16,pgd/eps0.03,pgd,eps0.03,110,94,41,66,0.0008010977154216136,0.011391204493966921,85.45454545454545,37.27272727272727,70.2127659574468,60.32259537764624,78.51569017778213
CPU,16,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,94,38,67,0.0008010977418796437,0.01200519674034276,85.45454545454545,34.54545454545455,71.27659574468085,61.43663617863795,79.44576966918137
CPU,16,difgsm/eps0.03_default,difgsm,eps0.03_default,110,94,44,62,0.0008010977037800818,0.012059622524644792,85.45454545454545,40.0,65.95744680851064,55.92063321592242,74.74117116994208
CPU,16,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,94,38,68,0.0008010977233590237,0.012083025826987842,85.45454545454545,34.54545454545455,72.3404255319149,62.55641807495841,80.3701080652519
CPU,16,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,94,42,64,0.0008010977244173454,0.012143557116558559,85.45454545454545,38.18181818181819,68.08510638297872,58.11106367969461,76.63898129095182
CPU,16,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,94,40,67,0.0008010977058967245,0.011362283173101822,85.45454545454545,36.36363636363637,71.27659574468085,61.43663617863795,79.44576966918137
CPU,16,tpgd/eps0.03_default,tpgd,eps0.03_default,110,94,66,35,0.00080109769372603,0.011195337967100422,85.45454545454545,60.0,37.234042553191486,28.143034496707227,47.32752199460117
CPU,16,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,94,20,86,0.0008276609994936255,0.008419855648212427,85.45454545454545,18.181818181818183,91.48936170212765,84.09618787007068,95.624503533177
CPU,16,deepfool/package_default,deepfool,package_default,110,94,12,93,0.0019189703807403606,0.00798399346127879,85.45454545454545,10.909090909090908,98.93617021276596,94.21756818388974,99.81196526609477
CPU,16,fab/eps0.005,fab,eps0.005,110,94,87,11,1.2369754900147723e-05,0.000189439485285346,85.45454545454545,79.0909090909091,11.702127659574469,6.661294284952519,19.75037518897268
CPU,16,fab/eps0.01,fab,eps0.01,110,94,79,20,3.775817871923724e-05,0.000551173680083472,85.45454545454545,71.81818181818181,21.27659574468085,14.216772302859196,30.591979802584703
CPU,16,fab/eps0.03,fab,eps0.03,110,94,41,64,0.0002386683173839806,0.0033306385282240356,85.45454545454545,37.27272727272727,68.08510638297872,58.11106367969461,76.63898129095182
CPU,16,square/eps0.03_default,square,eps0.03_default,110,94,35,71,0.0006223110243974038,0.009930486133241271,85.45454545454545,31.818181818181817,75.53191489361703,65.95223001974276,83.10665699764046
CPU,16,apgd/eps0.03_default,apgd,eps0.03_default,110,94,37,70,0.0006251399135428347,0.008884735248871983,85.45454545454545,33.63636363636363,74.46808510638297,64.81399091477772,82.20077581021451
CPU,16,apgdt/eps0.03_default,apgdt,eps0.03_default,110,94,34,72,0.0006394451753955619,0.008756625514117055,85.45454545454545,30.909090909090907,76.59574468085107,67.09711260353912,84.00589470623505
CPU,16,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,94,32,75,0.000659290317509453,0.009394108894909058,85.45454545454545,29.09090909090909,79.7872340425532,70.57474647924859,86.66062170769847
CPU,16,ead/package_default,ead,package_default,110,94,12,94,0.002592436513143797,0.007171229340813329,85.45454545454545,10.909090909090908,100.0,96.07365374237544,100.0
CPU,16,ALL/ALL_24,ALL,ALL_24,2640,2256,1171,1319,0.0007300081782431821,0.008533059527794644,85.45454545454545,44.3560606060606,58.46631205673759,56.42011930332917,60.483720328616705
CPU,18,fgsm/eps0.005,fgsm,eps0.005,110,95,94,4,0.00012425413164730167,0.00198431713929903,86.36363636363636,85.45454545454545,4.2105263157894735,1.6493505976432807,10.331030132737451
CPU,18,fgsm/eps0.01,fgsm,eps0.01,110,95,84,16,0.0002485064974858491,0.003967464069666458,86.36363636363636,76.36363636363637,16.842105263157894,10.64116433136824,25.62049068028677
CPU,18,fgsm/eps0.03,fgsm,eps0.03,110,95,55,50,0.0007455159910022682,0.011889324108646626,86.36363636363636,50.0,52.63157894736842,42.68517068062815,62.373428127970655
CPU,18,fgsm/eps0.05,fgsm,eps0.05,110,95,33,73,0.001242526628563811,0.019789199514145147,86.36363636363636,30.0,76.84210526315789,67.41727429904584,84.18043354866201
CPU,18,bim/eps0.03_default,bim,eps0.03_default,110,95,39,69,0.0007455159423194964,0.010794732584194652,86.36363636363636,35.45454545454545,72.63157894736842,62.9183776326649,80.58557212128486
CPU,18,pgd/eps0.005,pgd,eps0.005,110,95,94,5,0.00012425410095598865,0.0019232692535627444,86.36363636363636,85.45454545454545,5.263157894736842,2.2687778480124225,11.735042405807834
CPU,18,pgd/eps0.01,pgd,eps0.01,110,95,75,25,0.00024850647367362453,0.0037653236014937364,86.36363636363636,68.18181818181817,26.31578947368421,18.506401390488097,35.96620933212263
CPU,18,pgd/eps0.03,pgd,eps0.03,110,95,41,67,0.0007455159634859182,0.010706903975964903,86.36363636363636,37.27272727272727,70.52631578947368,60.704870555860424,78.75220015121027
CPU,18,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,95,40,68,0.0007455159825357,0.011211918967521954,86.36363636363636,36.36363636363637,71.57894736842105,61.808800887543015,79.6717093429672
CPU,18,difgsm/eps0.03_default,difgsm,eps0.03_default,110,95,46,62,0.0007455159888856282,0.011257220203564877,86.36363636363636,41.81818181818181,65.26315789473685,55.26445695286396,74.07541613700913
CPU,18,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,95,39,69,0.0007455159888856265,0.011286414236846247,86.36363636363636,35.45454545454545,72.63157894736842,62.9183776326649,80.58557212128486
